id,NParkings,SumTime,AvgTime,Lon,Lat
149,396,118736.73333333332,299.84023569023566,7.6435655833333325,45.04942758974359
150,404,111409.23333333328,275.76542904290415,7.650284416666666,45.04942758974359
151,322,121906.98333333337,378.5931159420291,7.657003249999999,45.04942758974359
152,944,231633.21666666673,245.37417019774017,7.663722083333332,45.04942758974359
153,603,129041.50000000001,213.99917081260367,7.670440916666666,45.04942758974359
154,1406,187998.68333333332,133.71172356567092,7.6771597499999995,45.04942758974359
155,316,67864.65000000005,214.76155063291156,7.683878583333333,45.04942758974359
162,608,191543.98333333325,315.0394462719297,7.609971416666666,45.05399671794872
165,265,197630.3500000001,745.7749056603777,7.630127916666666,45.05399671794872
166,281,137595.8833333334,489.6650652431793,7.636846749999999,45.05399671794872
167,441,354796.9499999998,804.5282312925165,7.6435655833333325,45.05399671794872
