id,NParkings,SumTime,AvgTime,Lon,Lat
152,120,36054.51666666667,300.4543055555556,7.663722083333332,45.04942758974359
153,79,12651.183333333334,160.1415611814346,7.670440916666666,45.04942758974359
154,203,29495.999999999993,145.3004926108374,7.6771597499999995,45.04942758974359
155,33,6721.816666666667,203.69141414141413,7.683878583333333,45.04942758974359
162,80,26602.58333333333,332.5322916666666,7.609971416666666,45.05399671794872
165,36,40879.966666666674,1135.5546296296297,7.630127916666666,45.05399671794872
166,33,17385.149999999998,526.8227272727272,7.636846749999999,45.05399671794872
167,38,22888.83333333333,602.3377192982455,7.6435655833333325,45.05399671794872
168,107,20514.88333333333,191.72788161993768,7.650284416666666,45.05399671794872
169,200,38771.3,193.8565,7.657003249999999,45.05399671794872
170,137,24292.51666666667,177.31763990267643,7.663722083333332,45.05399671794872
